0	5.405928624928862
1	4.68812219215476
2	4.270999221698098
3	3.9161264252835424
4	3.7005559672480044
5	3.664273174776547
6	3.4938487293927567
7	3.393965817016104
8	3.274105449517568
9	3.227896746949873
10	3.246900972680769
11	3.2210381074228147
12	3.141038879968118
13	3.181923611872438
14	3.170982381571894
15	3.126448315122853
16	3.0722731243872987
17	3.0841707319453144
